image_name,target
ISIC_0052060,0.0005014255585714286
ISIC_0052349,0.00012281392635714287
ISIC_0058510,2.858953508571429e-05
ISIC_0073313,2.641899644285714e-05
ISIC_0073502,0.004547392871428572
ISIC_0074618,0.00042693674214285704
ISIC_0076801,0.0012507410371428572
ISIC_0077586,0.0018271603049999998
ISIC_0082004,0.001478755312357143
ISIC_0082785,0.006094556428571429
ISIC_0085332,1.9882602635714287e-05
ISIC_0087243,5.530060503571429e-05
ISIC_0088167,0.0002465133888357143
ISIC_0089356,9.491918307142859e-05
ISIC_0090283,0.00431909915
ISIC_0092481,0.00015447998299999996
ISIC_0095455,0.000644528326
ISIC_0095790,8.95009237142857e-05
ISIC_0097719,0.005382696714285715
ISIC_0099348,0.005221969621428571
ISIC_0101040,0.0007521900492857143
ISIC_0101383,0.0019236170168571431
ISIC_0105104,0.0008530693850000001
ISIC_0108196,0.00020784841264285717
ISIC_0112420,0.030240750742857144
ISIC_0114232,2.0374347692857146e-05
ISIC_0115798,0.0005401385685714284
ISIC_0116844,2.8083630892857144e-05
ISIC_0126432,0.00014778326635714285
ISIC_0131485,8.633841592857144e-05
ISIC_0131912,1.8439818064285716e-05
ISIC_0131978,0.0001580929838928571
ISIC_0139322,0.0010223103485714287
ISIC_0142066,0.0007089066988571429
ISIC_0143109,0.003828956765
ISIC_0148210,0.0040388198
ISIC_0148937,0.0018549572464285713
ISIC_0150213,0.0006767701612857143
ISIC_0152553,3.0461386e-05
ISIC_0153127,0.00016788616192857142
ISIC_0154289,0.00013771992121428572
ISIC_0155813,0.010808339250000003
ISIC_0155983,0.03406077271428571
ISIC_0157088,0.00035319219907142856
ISIC_0158761,4.8047514571428574e-05
ISIC_0161963,0.002992318534785714
ISIC_0165178,0.005603596278571428
ISIC_0165230,0.006002624378571429
ISIC_0165615,1.910421492857143e-05
ISIC_0165617,0.002814144445
ISIC_0165674,2.7780042164285713e-05
ISIC_0165928,0.0016594456571428576
ISIC_0166561,4.344232594285714e-05
ISIC_0168125,0.0061098845071428575
ISIC_0169378,0.0020926617839285714
ISIC_0169575,0.0001531130469285714
ISIC_0169906,0.039419221000000004
ISIC_0171865,0.050294316714285706
ISIC_0172678,5.503100292857143e-05
ISIC_0174800,0.0008437212250714284
ISIC_0175014,0.0006231288678571428
ISIC_0175798,0.018381965
ISIC_0176152,0.002183532787142857
ISIC_0177083,5.2781518449999994e-05
ISIC_0178235,0.015378643785714286
ISIC_0178258,0.001774469367142857
ISIC_0178428,0.003232053271428572
ISIC_0178741,0.013872382642857145
ISIC_0180057,0.003563839453571429
ISIC_0182213,0.047720358357142854
ISIC_0183334,0.00010345371249999999
ISIC_0183449,0.01799445610714286
ISIC_0183658,3.871667191428571e-05
ISIC_0183771,0.00017896070157142856
ISIC_0186715,0.006850319935714286
ISIC_0187786,1.9984089650000006e-05
ISIC_0188485,0.0004745472119285715
ISIC_0191895,0.012759083678571427
ISIC_0192184,0.003784371528571429
ISIC_0192807,5.961040192857142e-05
ISIC_0193289,0.0036606235175
ISIC_0194115,0.0004729194164285714
ISIC_0195744,0.0010724236300000002
ISIC_0195995,0.0001495760247857143
ISIC_0196159,0.0081303915
ISIC_0196622,0.00016921257642857143
ISIC_0196807,0.0019335880850000003
ISIC_0197182,0.00048296081307142854
ISIC_0197440,0.001841888094642857
ISIC_0197860,0.0037794696250000002
ISIC_0198376,4.2319117571428585e-05
ISIC_0198622,8.683019710714286e-05
ISIC_0199195,0.00044211852714285706
ISIC_0199718,6.716891492857143e-05
ISIC_0199780,9.260871007142855e-05
ISIC_0200120,0.03543328717857143
ISIC_0204399,2.2816302907142853e-05
ISIC_0204875,6.919916628571428e-05
ISIC_0205627,8.411160942857142e-05
ISIC_0206261,0.000945788145357143
ISIC_0206934,0.0010239989692857143
ISIC_0207197,0.005461466569285715
ISIC_0208233,0.004927791825714287
ISIC_0209640,8.533024255714287e-05
ISIC_0210915,0.0008955776942857144
ISIC_0212435,5.945974876428571e-05
ISIC_0212468,7.936869732142856e-05
ISIC_0213848,0.0006130739485714285
ISIC_0216203,0.0005220795364285714
ISIC_0216447,0.044769004999999994
ISIC_0220438,0.06720530057142858
ISIC_0220466,0.0011790756231428569
ISIC_0223354,0.000199586436
ISIC_0223463,0.0033585190928571425
ISIC_0223760,6.02029935142857e-05
ISIC_0224309,0.0015651482485714286
ISIC_0225471,0.0009417152278571427
ISIC_0225894,0.002557786788571429
ISIC_0226234,0.00015310242514285713
ISIC_0227767,2.1012791835714285e-05
ISIC_0228452,0.0009253524964285713
ISIC_0229266,0.0016903301114285715
ISIC_0230247,0.00016120402392857144
ISIC_0230499,0.005181467914285714
ISIC_0231539,0.0011602058507142858
ISIC_0231788,0.0010414744499999999
ISIC_0232763,0.014124212135714286
ISIC_0235107,0.0035644551499999996
ISIC_0235501,0.01633655149285714
ISIC_0235505,0.007341973142857144
ISIC_0235542,0.0073781046
ISIC_0238185,2.52595235e-05
ISIC_0238872,0.0338698995
ISIC_0239635,0.01916802076428572
ISIC_0240839,2.025411692857143e-05
ISIC_0241566,0.011179282664285717
ISIC_0243686,0.0038169832285714286
ISIC_0243937,0.00041620170357142854
ISIC_0244266,0.00035393411192857137
ISIC_0244465,0.0001478019017142857
ISIC_0244617,0.00017079904414285716
ISIC_0244885,0.0002462608442857143
ISIC_0245273,0.00038031353457142853
ISIC_0246008,3.082409864285714e-05
ISIC_0246211,0.0009624662480714285
ISIC_0248702,0.00041679879242857145
ISIC_0251455,0.0022517137935714284
ISIC_0251656,0.008706005457142858
ISIC_0252811,0.001873182392142857
ISIC_0254594,3.1433139814285714e-05
ISIC_0255112,0.00012595921942857143
ISIC_0256267,4.8122187714285716e-05
ISIC_0258149,0.004495794626428572
ISIC_0258489,0.0005498055546428571
ISIC_0258717,0.0017337961360714288
ISIC_0259209,0.006183329321428572
ISIC_0259237,0.001660430727142857
ISIC_0261866,0.0012186574142857144
ISIC_0261904,6.284454057142857e-05
ISIC_0261907,0.000101542355
ISIC_0262392,0.00244944113
ISIC_0262492,0.0021290291457142854
