image_name,target
ISIC_0052060,0.00034238667298318467
ISIC_0052349,3.4095406241153663e-05
ISIC_0058510,1.6195585326316062e-05
ISIC_0073313,2.044953948196797e-05
ISIC_0073502,0.002427296179256685
ISIC_0074618,0.0004230328447599068
ISIC_0076801,0.0014096469330352585
ISIC_0077586,0.001490905843223803
ISIC_0082004,0.0010506416787645601
ISIC_0082785,0.005183034236177742
ISIC_0085332,1.733754811309382e-05
ISIC_0087243,2.9682264881907737e-05
ISIC_0088167,0.00013344407243533074
ISIC_0089356,6.026977108471358e-05
ISIC_0090283,0.004886461147342093
ISIC_0092481,9.004010143457635e-05
ISIC_0095455,0.0011658688375692755
ISIC_0095790,5.091785773459677e-05
ISIC_0097719,0.006997860123324869
ISIC_0099348,0.00590301713564433
ISIC_0101040,0.0003069603765154367
ISIC_0101383,0.0009847344550307899
ISIC_0105104,0.0008060648060141708
ISIC_0108196,0.00018457909196220877
ISIC_0112420,0.04106971138976705
ISIC_0114232,1.9012973349708505e-05
ISIC_0115798,0.0009515855954637155
ISIC_0116844,3.326136341302976e-05
ISIC_0126432,0.00014800831424085592
ISIC_0131485,4.67213669511207e-05
ISIC_0131912,1.750054001317e-05
ISIC_0131978,7.569751261170312e-05
ISIC_0139322,0.00077710007794968
ISIC_0142066,0.0005372440989900924
ISIC_0143109,0.0021906883485309637
ISIC_0148210,0.004248004215176512
ISIC_0148937,0.002100190678052575
ISIC_0150213,0.0007067076480171588
ISIC_0152553,3.0647828700465176e-05
ISIC_0153127,0.00016420100110198322
ISIC_0154289,8.295498875336104e-05
ISIC_0155813,0.010915376166702422
ISIC_0155983,0.0255818108177522
ISIC_0157088,0.0006190065152870159
ISIC_0158761,3.094758082746037e-05
ISIC_0161963,0.0012526145614884332
ISIC_0165178,0.00531836378661746
ISIC_0165230,0.005361036755943131
ISIC_0165615,1.1021684610510434e-05
ISIC_0165617,0.0015360824037170266
ISIC_0165674,1.572591015002979e-05
ISIC_0165928,0.0012818602274678682
ISIC_0166561,2.509237868034789e-05
ISIC_0168125,0.008699056225321635
ISIC_0169378,0.0032713752318335853
ISIC_0169575,0.00011299388262549082
ISIC_0169906,0.032022797434012776
ISIC_0171865,0.05392777152845823
ISIC_0172678,3.2871861671971775e-05
ISIC_0174800,0.0005199572719231443
ISIC_0175014,0.00038732130891982905
ISIC_0175798,0.0196799477373086
ISIC_0176152,0.0013249482876247708
ISIC_0177083,6.820966928572555e-05
ISIC_0178235,0.01751735434110736
ISIC_0178258,0.0013591659563817954
ISIC_0178428,0.0035990216334542144
ISIC_0178741,0.006882674211631362
ISIC_0180057,0.0034092676724413584
ISIC_0182213,0.05898765053112678
ISIC_0183334,4.2117295123128054e-05
ISIC_0183449,0.017011765193204065
ISIC_0183658,1.4363808234888196e-05
ISIC_0183771,9.755948901557671e-05
ISIC_0186715,0.007839979355962
ISIC_0187786,1.5352268263839702e-05
ISIC_0188485,0.00040192824631703005
ISIC_0191895,0.014625699286861513
ISIC_0192184,0.0014627939203490446
ISIC_0192807,4.2702278249898104e-05
ISIC_0193289,0.001598297159693672
ISIC_0194115,0.00030750475905853115
ISIC_0195744,0.0012688853894954589
ISIC_0195995,8.037112491614602e-05
ISIC_0196159,0.007673002801895686
ISIC_0196622,5.5865913051023265e-05
ISIC_0196807,0.0021579798017871857
ISIC_0197182,0.0002559423902160309
ISIC_0197440,0.0008950772014877838
ISIC_0197860,0.002667820588533542
ISIC_0198376,3.4908875461795694e-05
ISIC_0198622,5.424302119350305e-05
ISIC_0199195,0.0004786534454457166
ISIC_0199718,8.84958462255104e-05
ISIC_0199780,4.579929386798217e-05
ISIC_0200120,0.05070935411858824
ISIC_0204399,1.3908952648702897e-05
ISIC_0204875,3.363053921648348e-05
ISIC_0205627,4.631233704481348e-05
ISIC_0206261,0.0011377100373071677
ISIC_0206934,0.0009049740086011968
ISIC_0207197,0.008239952354253765
ISIC_0208233,0.0013947840358337503
ISIC_0209640,4.744325822894293e-05
ISIC_0210915,0.0006841218637521513
ISIC_0212435,2.7487969903740516e-05
ISIC_0212468,5.676986573426786e-05
ISIC_0213848,0.0007574905145388106
ISIC_0216203,0.00043455532767552006
ISIC_0216447,0.05125215123435374
ISIC_0220438,0.06952212402435805
ISIC_0220466,0.0008712946001374797
ISIC_0223354,0.00011274070901628916
ISIC_0223463,0.0037389239220220177
ISIC_0223760,3.0739984408692506e-05
ISIC_0224309,0.0004269087831622881
ISIC_0225471,0.0009158813157353783
ISIC_0225894,0.0014200420266102835
ISIC_0226234,0.0001567791298804297
ISIC_0227767,1.1508362023564417e-05
ISIC_0228452,0.0013048153457378934
ISIC_0229266,0.0019643375786239036
ISIC_0230247,0.00021268116297777534
ISIC_0230499,0.005402970012058149
ISIC_0231539,0.0006442682081075384
ISIC_0231788,0.0009170767039945831
ISIC_0232763,0.014725207824514315
ISIC_0235107,0.00361188175133305
ISIC_0235501,0.01649526106391648
ISIC_0235505,0.0067382306771192136
ISIC_0235542,0.004583849294313264
ISIC_0238185,2.0496518387750188e-05
ISIC_0238872,0.03074763367913317
