image_name,target
ISIC_0052060,0.0009115362307056784
ISIC_0052349,0.000133792644191999
ISIC_0058510,0.00015258191269822418
ISIC_0073313,0.0002473230939358473
ISIC_0073502,0.02294139042496681
ISIC_0074618,0.005214661476202309
ISIC_0076801,0.005098107177764178
ISIC_0077586,0.009248997271060943
ISIC_0082004,0.01081311795860529
ISIC_0082785,0.003144959779456258
ISIC_0085332,0.00023646409972570835
ISIC_0087243,0.00012929423683090137
ISIC_0088167,0.000741343863774091
ISIC_0089356,0.0003511942413751967
ISIC_0090283,0.05699721872806549
ISIC_0092481,0.0012134735065046699
ISIC_0095455,0.014491077791899443
ISIC_0095790,0.00012576336011989043
ISIC_0097719,0.06339763104915619
ISIC_0099348,0.05640381649136543
ISIC_0101040,0.0036954764276742936
ISIC_0101383,0.0008022668072953821
ISIC_0105104,0.005785677488893271
ISIC_0108196,0.0024466470000334083
ISIC_0112420,0.2636263847351074
ISIC_0114232,0.0001802063954528421
ISIC_0115798,0.0037915809778496625
ISIC_0116844,0.00045969179191160945
ISIC_0126432,0.001414170308271423
ISIC_0131485,0.0004084046580828726
ISIC_0131912,0.00014916324580553918
ISIC_0131978,0.0004797744331881404
ISIC_0139322,0.006620301958173513
ISIC_0142066,0.009799213241785764
ISIC_0143109,0.00417874064296484
ISIC_0148210,0.017841279320418835
ISIC_0148937,0.0038531383965164424
ISIC_0150213,0.010978984367102384
ISIC_0152553,0.0001464944929466583
ISIC_0153127,0.00025995354517363014
ISIC_0154289,0.0004289891105145216
ISIC_0155813,0.056895436346530916
ISIC_0155983,0.2720685601234436
ISIC_0157088,0.005943913804367184
ISIC_0158761,0.00019234551291447133
ISIC_0161963,0.010055224131792783
ISIC_0165178,0.04529449976980686
ISIC_0165230,0.023323025926947592
ISIC_0165615,0.00018236585310660303
ISIC_0165617,0.019832797162234784
ISIC_0165674,0.0002048814814770594
ISIC_0165928,0.013599390164017677
ISIC_0166561,0.00027422949497122315
ISIC_0168125,0.059134666621685025
ISIC_0169378,0.0047358852345496414
ISIC_0169575,0.0005236105935182422
ISIC_0169906,0.22467577159404756
ISIC_0171865,0.11002970412373543
ISIC_0172678,0.0001610516948858276
ISIC_0174800,0.00576586676761508
ISIC_0175014,0.001619987701997161
ISIC_0175798,0.09968640953302384
ISIC_0176152,0.029519404470920562
ISIC_0177083,0.000473117345245555
ISIC_0178235,0.06175742745399475
ISIC_0178258,0.01717532183974981
ISIC_0178428,0.019223859533667564
ISIC_0178741,0.019021318666636942
ISIC_0180057,0.004253437975421548
ISIC_0182213,0.20822905004024506
ISIC_0183334,0.0002646144072059542
ISIC_0183449,0.2238870829343796
ISIC_0183658,0.000132726039737463
ISIC_0183771,0.00024775569909252226
ISIC_0186715,0.048855749517679216
ISIC_0187786,0.00013014881260460244
ISIC_0188485,0.003512036334723234
ISIC_0191895,0.1172335609793663
ISIC_0192184,0.004751807264983654
ISIC_0192807,0.00021345258865039795
ISIC_0193289,0.04391768127679825
ISIC_0194115,0.0023325284710153937
ISIC_0195744,0.005399282928556204
ISIC_0195995,0.00032267136266455053
ISIC_0196159,0.04068258628249168
ISIC_0196622,0.00025885189243126663
ISIC_0196807,0.045286590605974196
ISIC_0197182,0.0032722505507990717
ISIC_0197440,0.010021303314715624
ISIC_0197860,0.017708940245211125
ISIC_0198376,0.0001362604889436625
ISIC_0198622,0.0003200496488716453
ISIC_0199195,0.002012183074839413
ISIC_0199718,0.00036999524745624514
ISIC_0199780,0.0002522752620279789
ISIC_0200120,0.17232662439346313
ISIC_0204399,0.00027584686758928
ISIC_0204875,0.0002289396186824888
ISIC_0205627,0.0001984695772989653
ISIC_0206261,0.005803555436432362
ISIC_0206934,0.0034293202217668293
ISIC_0207197,0.037918875366449355
ISIC_0208233,0.012297911196947097
ISIC_0209640,0.0001781472485163249
ISIC_0210915,0.0027281158370897176
ISIC_0212435,0.00013618874654639513
ISIC_0212468,0.0004305619513615966
ISIC_0213848,0.0022215948905795813
ISIC_0216203,0.005158077552914619
ISIC_0216447,0.1918054223060608
ISIC_0220438,0.20719130635261535
ISIC_0220466,0.0035025062039494514
ISIC_0223354,0.0004864695365540683
ISIC_0223463,0.043821018934249875
ISIC_0223760,0.00026395206223241987
ISIC_0224309,0.007969421800225973
ISIC_0225471,0.007898877840489149
ISIC_0225894,0.005113160703331232
ISIC_0226234,0.00019673741044243798
ISIC_0227767,0.00013832792465109378
ISIC_0228452,0.004695148207247257
ISIC_0229266,0.013679420575499535
ISIC_0230247,0.0027022126829251646
