image_name,target
ISIC_0052060,0.0008611037209103946
ISIC_0052349,0.00020174535063035038
ISIC_0058510,7.30718744768025e-05
ISIC_0073313,0.00012632275329401945
ISIC_0073502,0.008122574053363382
ISIC_0074618,0.002439669348671319
ISIC_0076801,0.003464112426035865
ISIC_0077586,0.004194266016080108
ISIC_0082004,0.0029946339971266525
ISIC_0082785,0.006127455963301316
ISIC_0085332,8.328311796122606e-05
ISIC_0087243,0.00010477200227675724
ISIC_0088167,0.000822769868394077
ISIC_0089356,0.00023680548833841857
ISIC_0090283,0.04151761629239004
ISIC_0092481,0.0006003833386119961
ISIC_0095455,0.005870420097139131
ISIC_0095790,0.0003015461879830503
ISIC_0097719,0.03459246792614953
ISIC_0099348,0.016303894869056396
ISIC_0101040,0.0014783976937206339
ISIC_0101383,0.0027533390123292687
ISIC_0105104,0.005494821489600011
ISIC_0108196,0.0016813898079022598
ISIC_0112420,0.11476770238176681
ISIC_0114232,0.00019446243816679648
ISIC_0115798,0.0021345835109644073
ISIC_0116844,0.0005058888056474431
ISIC_0126432,0.0005834031800932433
ISIC_0131485,0.0003630422358903747
ISIC_0131912,0.00014029920884034685
ISIC_0131978,0.00042451541047946805
ISIC_0139322,0.00244221932413117
ISIC_0142066,0.0026514422946682585
ISIC_0143109,0.004134841646835917
ISIC_0148210,0.007900902123444978
ISIC_0148937,0.004723671291814083
ISIC_0150213,0.0029207641801686467
ISIC_0152553,9.248603642939347e-05
ISIC_0153127,0.0008540240028445955
ISIC_0154289,0.0007679870300981943
ISIC_0155813,0.03445670867311256
ISIC_0155983,0.19780499057623002
ISIC_0157088,0.0017663067147917922
ISIC_0158761,0.0001577215763145459
ISIC_0161963,0.004950235496085865
ISIC_0165178,0.013242346187715281
ISIC_0165230,0.013163138044953523
ISIC_0165615,5.552719153848529e-05
ISIC_0165617,0.008507282960271862
ISIC_0165674,6.933344667069568e-05
ISIC_0165928,0.003975264525884955
ISIC_0166561,9.232641972286914e-05
ISIC_0168125,0.03586158400710705
ISIC_0169378,0.003529292777898262
ISIC_0169575,0.0004874027201660995
ISIC_0169906,0.08127813149812778
ISIC_0171865,0.25410865477593586
ISIC_0172678,0.00018614901001371705
ISIC_0174800,0.0017476937237035244
ISIC_0175014,0.001170026561300429
ISIC_0175798,0.04013783701971785
ISIC_0176152,0.0061387542793421845
ISIC_0177083,0.0010256607670491268
ISIC_0178235,0.031356221761825516
ISIC_0178258,0.006000538435114018
ISIC_0178428,0.008669297275425522
ISIC_0178741,0.018197830143071123
ISIC_0180057,0.005787288553409557
ISIC_0182213,0.1984965172150866
ISIC_0183334,0.00019480597394876042
ISIC_0183449,0.0762736937255872
ISIC_0183658,6.727309456490944e-05
ISIC_0183771,0.0003665510683183757
ISIC_0186715,0.023356047873232325
ISIC_0187786,0.0001579955839941214
ISIC_0188485,0.0011742528157603458
ISIC_0191895,0.04138904479759824
ISIC_0192184,0.0047515200134032095
ISIC_0192807,0.0002685376995568526
ISIC_0193289,0.02221881228457628
ISIC_0194115,0.0045685542167610655
ISIC_0195744,0.0032587856270246247
ISIC_0195995,0.0004319527752901913
ISIC_0196159,0.022657932817515502
ISIC_0196622,0.0002873982749240178
ISIC_0196807,0.008385551101373482
ISIC_0197182,0.0017362513454353664
ISIC_0197440,0.0030321220325426742
ISIC_0197860,0.008942058909572368
ISIC_0198376,0.00016249871204577465
ISIC_0198622,0.0006964828598060537
ISIC_0199195,0.0029531431032306004
ISIC_0199718,0.0002884951380833884
ISIC_0199780,0.00015379946093232286
ISIC_0200120,0.08981171326414587
ISIC_0204399,0.00010099854240887806
ISIC_0204875,0.00013980444992799207
ISIC_0205627,0.00023797417936658241
ISIC_0206261,0.004778536361983792
ISIC_0206934,0.0051474991895993
ISIC_0207197,0.01805343505060095
ISIC_0208233,0.009567700280914401
ISIC_0209640,0.00022583592521951826
ISIC_0210915,0.0017555777775600414
ISIC_0212435,0.00011797279099543212
ISIC_0212468,0.0007051021972260923
ISIC_0213848,0.0020244698904929442
ISIC_0216203,0.0022419187034819254
ISIC_0216447,0.2922679946194055
ISIC_0220438,0.19097281981941575
ISIC_0220466,0.003805098608548745
ISIC_0223354,0.0006546450519299389
ISIC_0223463,0.01573703742680065
ISIC_0223760,0.00036786728650906324
ISIC_0224309,0.0021378441435309266
ISIC_0225471,0.001815745566465536
ISIC_0225894,0.007317239963517459
ISIC_0226234,0.0005943916912691946
ISIC_0227767,5.469889959417316e-05
ISIC_0228452,0.003344326505009351
ISIC_0229266,0.006048491361542754
ISIC_0230247,0.001055655966993066
ISIC_0230499,0.015923454186656087
ISIC_0231539,0.0028338370178469584
ISIC_0231788,0.0014838799694788783
ISIC_0232763,0.039433304748131386
ISIC_0235107,0.0062729931003144964
ISIC_0235501,0.03469822553897781
ISIC_0235505,0.019926734082704695
ISIC_0235542,0.010416362880696783
ISIC_0238185,0.00013631933099753443
ISIC_0238872,0.1903598508983835
ISIC_0239635,0.06509988501572536
ISIC_0240839,4.720861643231371e-05
ISIC_0241566,0.015358695211511782
ISIC_0243686,0.011275776668710985
ISIC_0243937,0.0026898664760119343
ISIC_0244266,0.0010904298262775257
ISIC_0244465,0.0012306124704719594
ISIC_0244617,0.00047327038145424723
