epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.011935738932913127,0.011341526829198013,0.9819689039996944,0.9815809669992326,0.4998833229620411,0.6496718237224566,0.001
1.0,0.011090638919726758,0.010844489051556574,0.982159911372579,0.9821949347659248,0.49998055382700685,0.7033211008185546,0.001
2.0,0.010707910750883256,0.010810386782178993,0.9821981128471559,0.9821949347659248,0.5,0.6808795555340004,0.001
3.0,0.010421048884349438,0.010352786371437226,0.982159911372579,0.9821949347659248,0.49998055382700685,0.738287501818711,0.001
4.0,0.010306215438370844,0.010450619999433676,0.982159911372579,0.9821949347659248,0.49998055382700685,0.7302447580710348,0.001
5.0,0.010185361855468473,0.010292732247157868,0.9821217098980021,0.9821949347659248,0.4999611076540137,0.7481018047000879,0.001
6.0,0.009934759446267396,0.010124449532926483,0.9821981128471559,0.9821949347659248,0.5,0.7718137532265279,0.001
7.0,0.009895398721091775,0.010952929402926704,0.9821981128471559,0.9821949347659248,0.5,0.657881619434071,0.001
8.0,0.009879168538716742,0.010114829461801445,0.9821981128471559,0.9821949347659248,0.5,0.76784222750322,0.001
9.0,0.00973570665836029,0.009979283275241382,0.9821981128471559,0.9821949347659248,0.5,0.7740770378992408,0.001
10.0,0.009634793261017871,0.010339474446388249,0.9821981128471559,0.9821949347659248,0.5,0.742498827941866,0.001
11.0,0.00962990261184186,0.010109068510778025,0.982159911372579,0.9821949347659248,0.49998055382700685,0.7889716065549035,0.001
12.0,0.009533889743900563,0.009807126955500877,0.9821981128471559,0.9821949347659248,0.5,0.8075561375430427,0.001
13.0,0.009376551390114158,0.00949451098785359,0.9821981128471559,0.9821949347659248,0.5,0.817045766849346,0.001
14.0,0.00939159609368792,0.009602960001845956,0.9821981128471559,0.9821949347659248,0.5,0.8191918457086506,0.001
15.0,0.00926580218622066,0.0099729450653984,0.982159911372579,0.9821949347659248,0.501036376471218,0.7804923721917757,0.001
16.0,0.00921830177596395,0.009594750733251297,0.9822363143217329,0.9821949347659248,0.5010752688172043,0.8204366522786427,0.001
17.0,0.00918619358255627,0.009883469054210968,0.9821981128471559,0.9821949347659248,0.5010558226442112,0.7840301016861472,0.001
18.0,0.009377410558117527,0.009994490852140617,0.982159911372579,0.9820414428242518,0.49998055382700685,0.7728295369427334,0.001
19.0,0.00921705909305581,0.010509630021298231,0.982159911372579,0.9821949347659248,0.501036376471218,0.7733940109176541,0.001
20.0,0.009018275276097273,0.009664885771563755,0.9821981128471559,0.9821949347659248,0.5,0.8006167450733144,0.0003
21.0,0.0087111171668667,0.009606104399094033,0.9821981128471559,0.9820414428242518,0.5,0.8060890440855522,0.0003
