epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.005626125211707595,0.0056307879747952965,0.9819307025251175,0.9821949347659248,0.4998638767890479,0.7711179279089945,0.001
1.0,0.005262125378503802,0.005148945281143406,0.9821981128471559,0.9821949347659248,0.5,0.7742494786362093,0.001
2.0,0.005059811123316811,0.004943388547099332,0.9821981128471559,0.9821949347659248,0.5,0.7922614524898826,0.001
3.0,0.004955465127911258,0.004869658623965698,0.9821981128471559,0.9821949347659248,0.5,0.8079144909495557,0.001
4.0,0.004865938238210758,0.004896054059375686,0.9821981128471559,0.9821949347659248,0.5,0.8230030554343081,0.001
5.0,0.004765771253577533,0.005260668380526541,0.9821981128471559,0.9821949347659248,0.5,0.8020878801105776,0.001
6.0,0.004750311040378846,0.0048251885313223344,0.9821981128471559,0.9821949347659248,0.5,0.8094368193306066,0.001
7.0,0.00470788364054435,0.004779606862229539,0.9821981128471559,0.9821949347659248,0.5,0.8167332180135904,0.001
8.0,0.004390791207914139,0.004514602795604213,0.9821981128471559,0.9821949347659248,0.5,0.854438462906381,0.0003
9.0,0.004249106151921592,0.004542720929758104,0.9822745157963098,0.9820414428242518,0.5021505376344086,0.8570210323811371,0.0003
10.0,0.004184031818926183,0.004518821250725214,0.9821981128471559,0.9817344589409056,0.5042232905768446,0.8611784707739895,0.0003
11.0,0.004166934784960319,0.004560989086249599,0.9822363143217329,0.9818879508825786,0.5031869141056265,0.8514409579082939,0.0003
12.0,0.004141297626668114,0.004529294935598289,0.9821981128471559,0.9815809669992326,0.5063349358652669,0.8560618307817492,0.0003
13.0,0.004053169420945964,0.004605958085313814,0.9824655231691943,0.9817344589409056,0.5106943496530635,0.8564713775320497,0.0003
14.0,0.0038789207750461255,0.004622243790163966,0.9824273216946174,0.9811204911742134,0.5117307261242816,0.8660889901978219,8.999999999999999e-05
15.0,0.0038396725686978645,0.004736137343704606,0.9823127172708866,0.9812739831158864,0.5095607423168798,0.8550716437374375,8.999999999999999e-05
16.0,0.0037736933138565183,0.004834515264917863,0.982618329067502,0.9812739831158864,0.5234420060755699,0.8544249909738052,8.999999999999999e-05
17.0,0.0037507204193999426,0.004802486514313474,0.9827329334912328,0.9812739831158864,0.5266678125271828,0.849168242882778,8.999999999999999e-05
18.0,0.0036359152083284122,0.004919813860646297,0.9826947320166558,0.9806600153491941,0.5234808984215563,0.8514827208992785,2.6999999999999996e-05
19.0,0.00363699418981669,0.004930426090361954,0.9828093364403866,0.9806600153491941,0.5340974633826472,0.8524594360110147,2.6999999999999996e-05
