epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.005601739489354973,0.005193340015638109,0.981686802263343,0.9820991432068543,0.5028949512883261,0.7862028681920721,0.001
1.0,0.005209977405029082,0.005315440714603228,0.9822220523015751,0.9822521419828641,0.5,0.7787517456225158,0.001
2.0,0.0052029371653686115,0.005234730277196795,0.9822220523015751,0.9822521419828641,0.5,0.7919123966054357,0.001
3.0,0.00500946219039424,0.005289287976789513,0.9821073558648111,0.9822521419828641,0.4999416137947141,0.7836233752282739,0.001
4.0,0.004861010593613676,0.005211045515850059,0.9821838201559872,0.9817931456548348,0.4999805379315714,0.8201914813621227,0.001
5.0,0.004887558790698584,0.004899810637989181,0.9820691237192232,0.9822521419828641,0.49992215172628546,0.8148901600601568,0.001
6.0,0.0048094681790700295,0.004826342065107862,0.9821455880103992,0.9820991432068543,0.49996107586314276,0.8371911590933506,0.001
7.0,0.004793560909993786,0.00481267557254305,0.9821455880103992,0.9819461444308446,0.5010168826119183,0.840357449779783,0.001
8.0,0.004669445552804074,0.004860236849367956,0.9821838201559872,0.9822521419828641,0.5010363446803471,0.8119682565259426,0.001
9.0,0.004587061349846597,0.004788054262257707,0.9821073558648111,0.9822521419828641,0.5009974205434897,0.8339349017080244,0.001
10.0,0.004571735747504622,0.004941744650437666,0.9819926594280471,0.9822521419828641,0.5030506478357551,0.8064749167472339,0.001
11.0,0.004272533831072153,0.004590268395519091,0.9821073558648111,0.9822521419828641,0.5062764542873681,0.8519456977118917,0.0003
12.0,0.004152871265416071,0.004610848137269577,0.9823367487383392,0.9819461444308446,0.5106164536930426,0.8532965409818455,0.0003
13.0,0.00419860759051303,0.004630369347271668,0.9819544272824591,0.9817931456548348,0.5040869925161022,0.8514126114512837,0.0003
14.0,0.004144892409731698,0.0045281903663789225,0.9822602844471632,0.9820991432068543,0.5095217228074096,0.8587657106026426,0.0003
15.0,0.004106754363534921,0.004640964189331439,0.9822220523015751,0.9819461444308446,0.5063348404926541,0.8478676549575679,0.0003
16.0,0.004064033590024302,0.0045468941950889,0.9820308915736351,0.9819461444308446,0.5104607571456136,0.8593269953808143,0.0003
17.0,0.004033773959544761,0.00457712120235176,0.9822220523015751,0.981640146878825,0.5116138742365324,0.8599057363841444,0.0003
18.0,0.003972734722527367,0.004531674324918847,0.9822220523015751,0.9822521419828641,0.5126696809853081,0.8665256740788484,0.0003
19.0,0.003980869049182733,0.004531742550050521,0.9822985165927511,0.9813341493268054,0.5179876388660436,0.8637984745944784,0.0003
20.0,0.003905266013636924,0.004589980389748163,0.9827573023398073,0.9814871481028152,0.5266676376773926,0.8688768933290364,0.0003
21.0,0.003898648912773789,0.004651878541274905,0.9827573023398073,0.981640146878825,0.5287792511749438,0.8563419808787195,0.0003
22.0,0.0038648260955245588,0.0047151671471907085,0.9826426059030433,0.9819461444308446,0.5329440919647607,0.8591497475561284,0.0003
23.0,0.0038416275879745473,0.004677965223563794,0.9825661416118673,0.980875152998776,0.5329051678279034,0.857264475239016,0.0003
24.0,0.0037168787484524973,0.004575980501139002,0.9827573023398073,0.9813341493268054,0.5319466714212708,0.8675589483295735,8.999999999999999e-05
25.0,0.0036208115971612595,0.004707375648594098,0.9828719987765714,0.9805691554467564,0.5393957048679865,0.8692246750456547,8.999999999999999e-05
26.0,0.003580700745849716,0.0047996977181831105,0.9828719987765714,0.9805691554467564,0.5436189318630891,0.8618500913094854,8.999999999999999e-05
27.0,0.003576906310489262,0.00472412260826774,0.9825661416118673,0.9810281517747858,0.5381842015717817,0.8672924051992695,8.999999999999999e-05
28.0,0.0035987062881092393,0.004709635361011474,0.9829866952133354,0.9805691554467564,0.5415657045708238,0.8632680739069719,8.999999999999999e-05
29.0,0.0034716638183031226,0.004851768057770367,0.9832543202324514,0.9802631578947368,0.5554274267839078,0.8619830271779998,2.6999999999999996e-05
