epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.010922503955198934,0.010236602728706395,0.982070494686138,0.9822467095194368,0.49992215778616744,0.8336165257196892,0.001
1.0,0.01048318971763623,0.010465827620753798,0.9821851823533909,0.9822467095194368,0.49998053944654186,0.8214867130161937,0.001
2.0,0.010212046145450284,0.009706123579932367,0.9822234115758085,0.9820936639118457,0.5,0.8338791222961283,0.001
3.0,0.010128417013892126,0.011017608364280652,0.9822234115758085,0.9767370676461585,0.5,0.8179285629855686,0.001
4.0,0.009910668068651873,0.00989586370180228,0.9822234115758085,0.9817875726966636,0.5,0.829188650455078,0.001
5.0,0.009891858400115429,0.009628049343956979,0.9821469531309733,0.9822467095194368,0.4999610788930837,0.8392962680392431,0.001
6.0,0.009771935968189564,0.009762024354592438,0.9821851823533909,0.9813284358738904,0.49998053944654186,0.8402150202555313,0.001
7.0,0.009469183439363628,0.010092576908194673,0.9821851823533909,0.980257116620753,0.49998053944654186,0.8272047366780929,0.001
8.0,0.009560079918935769,0.011253783767639683,0.9822616407982262,0.9822467095194368,0.5021310770809505,0.8231522872094648,0.001
9.0,0.009395990176551069,0.010176816716311496,0.9821469531309733,0.9810223446587083,0.4999610788930837,0.8375944273111186,0.001
10.0,0.008751035960720962,0.009858919565172238,0.9822616407982262,0.9807162534435262,0.5010752688172043,0.8450411558010338,0.0003
11.0,0.008496732382929523,0.010262941400668062,0.9821851823533909,0.9787266605448424,0.5031479642377803,0.83954207455325,0.0003
12.0,0.00844435731189957,0.010577319467633009,0.9823763284654791,0.9784205693296603,0.5053568835325634,0.8406891716186158,0.0003
13.0,0.008377392214754939,0.010327774324751873,0.9823763284654791,0.9790327517600245,0.5074685000600557,0.8299569637119739,0.0003
14.0,0.008044873603722672,0.01074708329121627,0.9823380992430614,0.9770431588613406,0.5074490395065976,0.8316588044400985,8.999999999999999e-05
15.0,0.007865529079361567,0.010799294780942544,0.9822998700206438,0.977961432506887,0.5074295789531394,0.835419778424904,8.999999999999999e-05
