epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.001996611138099532,0.0023688193497213893,0.9810995906186633,0.9823035850495805,0.5284716047450898,0.9228260090329056,0.001
1.0,0.0018464342662623113,0.002548842114706923,0.9812526303707388,0.9824561403508771,0.5412468335175691,0.9180201421580733,0.001
2.0,0.0018119282852881822,0.002214795428714136,0.9814439300608333,0.9824561403508771,0.5381698806071589,0.9122836364215676,0.001
3.0,0.0017855415619858737,0.0020604138735867894,0.9813291502467766,0.9824561403508771,0.5391695639589156,0.9181303319234354,0.001
4.0,0.0015771841616728068,0.0020780140631278077,0.9826299881394193,0.9832189168573608,0.5810980474589567,0.9257825464722016,0.0003
5.0,0.001430338451683679,0.002359972192123436,0.9832804070857405,0.9835240274599543,0.6174048913590959,0.9145524835180009,0.0003
6.0,0.0013451941836972112,0.0023456637712021824,0.9837012664039484,0.9821510297482837,0.6334907816074046,0.9081335977887702,0.0003
7.0,0.0012757820419578212,0.002350896801154856,0.9843899452882886,0.9835240274599543,0.6624103277695472,0.9104847553123415,0.0003
8.0,0.0012079323026585272,0.0026107238791629917,0.9846960247924398,0.9809305873379099,0.6572755810142683,0.9121893777066191,8.999999999999999e-05
9.0,0.0010969431036720531,0.0027944287259501427,0.9862264223131959,0.9809305873379099,0.7204831286592516,0.9104356345735656,8.999999999999999e-05
