epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.0013740583319811401,0.0012297909210792707,0.9815104863047713,0.9821949347659248,0.49964996888612323,0.7941865916549461,0.001
1.0,0.0012104849568349899,0.0012174241846614586,0.9821981128471559,0.9821949347659248,0.5,0.8013577013649763,0.001
2.0,0.001197439313612848,0.0018083038489696665,0.9821217098980021,0.9821949347659248,0.4999611076540137,0.7066702232568667,0.001
3.0,0.0011669791102168572,0.0018282294964542182,0.9821217098980021,0.9821949347659248,0.5010169302982248,0.7083865474670072,0.001
4.0,0.0011640983108674027,0.0012074538304292506,0.9820453069488482,0.9821949347659248,0.5009780379522385,0.8133625404831574,0.001
5.0,0.0011419827012422684,0.0011519445054924955,0.9820071054742713,0.9821949347659248,0.49990276913503423,0.8378962768967134,0.001
6.0,0.0011272528690161139,0.0011852701243902297,0.9822363143217329,0.9805065234075211,0.5052985593940489,0.8508778311266308,0.001
7.0,0.0011029873029707966,0.0011401697590158065,0.9820453069488482,0.9821949347659248,0.4999222153080274,0.841006946128436,0.001
8.0,0.0010793818864871354,0.001126531952118654,0.9819689039996944,0.9821949347659248,0.5041066135388856,0.8603001007700557,0.001
9.0,0.0010710639316478634,0.0011202318896914754,0.982159911372579,0.9821949347659248,0.5084271349806959,0.8604267369362669,0.001
10.0,0.0010552868325588158,0.0011819333902325022,0.9820071054742713,0.9818879508825786,0.5083493502887234,0.8475516109736974,0.001
11.0,0.0010492603857429259,0.0011453425847651496,0.9820071054742713,0.9821949347659248,0.5020144144234565,0.8424066799230483,0.001
12.0,0.0010617743323283449,0.001100128602110713,0.9820071054742713,0.9821949347659248,0.50518188235609,0.8747298877518578,0.001
13.0,0.0010420511554504396,0.0011115432323077414,0.9818925010505406,0.9821949347659248,0.5019560759044771,0.8604415560621003,0.001
14.0,0.001018279607146927,0.0011385623448551935,0.9823127172708866,0.9820414428242518,0.5127282102495132,0.8558799596919777,0.001
15.0,0.0010001208827902256,0.0011265916701946592,0.9821981128471559,0.9820414428242518,0.5105582264421115,0.8615435601467902,0.001
16.0,0.0009333000698014391,0.001191027084735729,0.9824273216946174,0.9820414428242518,0.5201773072779706,0.867778370542811,0.0003
17.0,0.0008936246220416216,0.001178513093674963,0.9822745157963098,0.9821949347659248,0.5327693943165318,0.8859654795199681,0.0003
18.0,0.000848966319043241,0.0011817484349655651,0.9828475379149635,0.9821949347659248,0.545730958641963,0.8713605574146823,0.0003
19.0,0.0008041278753752271,0.0012220331651736866,0.983114948237002,0.9808135072908672,0.5690951800255601,0.8632113853996584,0.0003
