epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.0013662480443081115,0.0014196453779033013,0.981533873680991,0.9822521419828641,0.4996496827682846,0.8098876087657105,0.001
1.0,0.0012161393294986527,0.001214354547798506,0.9822220523015751,0.9822521419828641,0.5010558067487757,0.8238492319260929,0.001
2.0,0.0011913426157429195,0.0014886333097161148,0.9821455880103992,0.9822521419828641,0.5010168826119183,0.7021565152003436,0.001
3.0,0.001158919014880671,0.0011861414955732284,0.9820691237192232,0.9822521419828641,0.49992215172628546,0.866454506391664,0.001
4.0,0.001132715275813943,0.0013369729813582161,0.9820308915736351,0.9822521419828641,0.5009584964066325,0.8194757761306262,0.001
5.0,0.0011440438179176463,0.0011841497772870269,0.9821073558648111,0.9822521419828641,0.503109034041041,0.8459501557632398,0.001
6.0,0.0011046831971762204,0.0012383874917700386,0.9821455880103992,0.9822521419828641,0.49996107586314276,0.8540780427543238,0.001
7.0,0.0010301869481945552,0.0011185667972135125,0.9819926594280471,0.9819461444308446,0.500939034338204,0.8826042002363305,0.0003
8.0,0.0010009067549522199,0.0011556426048859602,0.981801498700107,0.9819461444308446,0.5050649509911634,0.8844303899452143,0.0003
9.0,0.0009856734082722613,0.0011255590883060844,0.9818397308456951,0.9820991432068543,0.5029727995620407,0.8867225265871737,0.0003
10.0,0.0009593306003059519,0.0011414543845527777,0.9822602844471632,0.9810281517747858,0.5169123700488394,0.8860296487270384,0.0003
11.0,0.0009511170730349129,0.0011568529487329888,0.981877962991283,0.9819461444308446,0.5135503291182261,0.8845606402406274,0.0003
12.0,0.0009332999715883194,0.0012830331584371996,0.9821838201559872,0.9819461444308446,0.5189850594095334,0.8759305510796004,0.0003
13.0,0.000870068765359746,0.0011986118021645987,0.9828719987765714,0.9820991432068543,0.5393957048679865,0.8948343001396498,8.999999999999999e-05
14.0,0.0008430400619243155,0.0012984975572140627,0.9824514451751032,0.9807221542227662,0.5444606558591498,0.8856523257063057,8.999999999999999e-05
15.0,0.0008046049855589368,0.0012099097174170684,0.9834454809603915,0.9813341493268054,0.5734734518552375,0.892444140079493,8.999999999999999e-05
16.0,0.0007764735883083305,0.0013881659284232621,0.9834454809603915,0.9813341493268054,0.5713618383576861,0.8876141368568051,8.999999999999999e-05
17.0,0.0007446607623102879,0.0013685351359627165,0.9832160880868634,0.9811811505507956,0.5849705536811979,0.8895410355569879,2.6999999999999996e-05
18.0,0.000727433441642636,0.0013874462315999513,0.9836748738339196,0.9811811505507956,0.5978737794876495,0.8908999355462456,2.6999999999999996e-05
