epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.004695845926748753,0.00412300823266892,0.9814843152257078,0.9815323565323565,0.5017415795039315,0.9069512012172907,0.001
1.0,0.004486297412053806,0.00424147247713058,0.981866870696251,0.9815323565323565,0.5040479107118552,0.8966119993142024,0.001
2.0,0.004463569405895723,0.004176073507076045,0.9820198928844682,0.9822954822954822,0.5030700128780978,0.9018505818563682,0.001
3.0,0.004307330216738226,0.004144707191355983,0.981981637337414,0.9818376068376068,0.5041063333019233,0.9014768757634856,0.001
4.0,0.004051856525892901,0.004073746924280611,0.9821729150726856,0.9815323565323565,0.507371088146915,0.9102435652900709,0.0003
5.0,0.003982458700179731,0.0040371484427961036,0.9821346595256312,0.9813797313797313,0.5084074085707405,0.9095189237264525,0.0003
6.0,0.003929775981047257,0.004025509107153054,0.9821729150726856,0.9813797313797313,0.5094826773879448,0.9103976018516534,0.0003
7.0,0.0038614546712940415,0.00415678158319218,0.9820581484315226,0.9809218559218559,0.5094242547978767,0.9043406163605582,0.0003
8.0,0.003815238816573127,0.00413061145168946,0.9822876817138485,0.981074481074481,0.5169316623216174,0.9103681339876986,0.0003
9.0,0.0037842129167973107,0.004165788606898455,0.9822494261667942,0.980006105006105,0.5211353666069877,0.9022577741582907,0.0003
10.0,0.0036352082896089094,0.004134307832209654,0.9827084927314461,0.9806166056166056,0.5266480300698348,0.9107632712543667,8.999999999999999e-05
11.0,0.0035824969442783587,0.00418061615464389,0.9825937260902831,0.9807692307692307,0.5308127859618263,0.9089550159662243,8.999999999999999e-05
12.0,0.0035495181019692635,0.004187209062298952,0.9829762815608263,0.9812271062271062,0.5394538848928396,0.909695730910182,8.999999999999999e-05
13.0,0.00350807025511489,0.004221841723636326,0.9828615149196633,0.9815323565323565,0.5415070515438013,0.9091130708728917,8.999999999999999e-05
14.0,0.003457136390561148,0.004263381391925517,0.9832058148431523,0.9801587301587301,0.539570730072976,0.9084500439339064,2.6999999999999996e-05
15.0,0.003373834498489579,0.004273003105401665,0.983052792654935,0.980006105006105,0.5458276010093078,0.9088759885128908,2.6999999999999996e-05
