epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.0057411253085100505,0.005254242713551745,0.981266248661875,0.9822521419828641,0.5016250617868355,0.7815769685250833,0.001
1.0,0.005123408227666656,0.005258457760116817,0.9822220523015751,0.9822521419828641,0.5,0.7587482543774842,0.001
2.0,0.0051606268248148915,0.005278666981215494,0.9820691237192232,0.9822521419828641,0.5009779584750612,0.7881875067139328,0.001
3.0,0.004933013858084893,0.004871660508637202,0.9821838201559872,0.9822521419828641,0.4999805379315714,0.8188634654635298,0.001
4.0,0.004852420043953313,0.0050246510521458594,0.9821838201559872,0.9822521419828641,0.4999805379315714,0.8153937050166505,0.001
5.0,0.004808531397321829,0.004787293699942757,0.9822220523015751,0.9822521419828641,0.5,0.8287128048125469,0.001
6.0,0.004830616058766148,0.004876501551450822,0.9822220523015751,0.9822521419828641,0.5010558067487757,0.8291626383070146,0.001
7.0,0.004796125110412363,0.00483176004273516,0.9821838201559872,0.9822521419828641,0.4999805379315714,0.8330567193038995,0.001
8.0,0.004663346001677133,0.004837644936284905,0.9821073558648111,0.9822521419828641,0.4999416137947141,0.8256995917928887,0.001
9.0,0.004711077462191109,0.004652675499176639,0.9822220523015751,0.9820991432068543,0.5,0.8428241486733269,0.001
10.0,0.004596707302706533,0.004640625035698039,0.9821838201559872,0.9822521419828641,0.5010363446803471,0.8455862606080138,0.001
11.0,0.004550425853625243,0.005211608069737965,0.9822220523015751,0.980875152998776,0.5010558067487757,0.8371105919003116,0.001
12.0,0.004551425484078306,0.004599545159259745,0.9821838201559872,0.9820991432068543,0.5010363446803471,0.8542902030293266,0.001
13.0,0.004431490182434639,0.004632611569137434,0.9820308915736351,0.9814871481028152,0.5009584964066325,0.8569099795896444,0.001
14.0,0.004424554971693003,0.0044981186585090465,0.9822602844471632,0.9817931456548348,0.5042426890635312,0.8579237834353851,0.001
15.0,0.00435666555239252,0.004757374482679055,0.9821073558648111,0.9805691554467564,0.503109034041041,0.8613398324202386,0.001
16.0,0.004300182438432022,0.004723694422062842,0.9820691237192232,0.9810281517747858,0.5052011854701638,0.8653963905897519,0.001
17.0,0.004309710455302779,0.004530575442241306,0.9821073558648111,0.9810281517747858,0.5052206475385924,0.8685653668492855,0.001
18.0,0.004239253404682069,0.004747230217608565,0.9822220523015751,0.9810281517747858,0.5073906472414298,0.8463704479535932,0.001
19.0,0.004353410416062096,0.004729806437915718,0.9822985165927511,0.9796511627906976,0.507429571378287,0.8701471694059512,0.001
