epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.0014161449081920529,0.0013721927019809633,0.9795240096267716,0.9821949347659248,0.5007504131789015,0.8131874053596736,0.001
1.0,0.0012031573196768113,0.0011614733946696209,0.9820835084234252,0.9821949347659248,0.49994166148102054,0.841293898292298,0.001
2.0,0.0011914104632966389,0.001165551966283519,0.982159911372579,0.9821949347659248,0.49998055382700685,0.8421237693389592,0.001
3.0,0.001156927771358554,0.0011252840055997612,0.9821981128471559,0.9821949347659248,0.5,0.8639900631025321,0.001
4.0,0.001137213848575932,0.00116356449045887,0.9821981128471559,0.9821949347659248,0.5,0.8390279192330699,0.001
5.0,0.001138299873873831,0.001118643262515778,0.982159911372579,0.9821949347659248,0.49998055382700685,0.8661253644157761,0.001
6.0,0.0011148667009588267,0.001115785980081087,0.9821981128471559,0.9821949347659248,0.5010558226442112,0.8787068022481961,0.001
7.0,0.0010966174947733675,0.001090613385649571,0.9821981128471559,0.9821949347659248,0.5,0.8708849981947611,0.001
8.0,0.0010881683895109025,0.0011723099588055567,0.9821981128471559,0.9821949347659248,0.5,0.8556401592921308,0.001
9.0,0.0010812981547652233,0.0011124356012971513,0.982159911372579,0.9821949347659248,0.49998055382700685,0.8867050886183725,0.001
10.0,0.001065453088945117,0.0011755039081326238,0.9820835084234252,0.9821949347659248,0.5009974841252317,0.877072656826767,0.001
11.0,0.0010573555623484396,0.0011126972054483703,0.9821217098980021,0.9821949347659248,0.4999611076540137,0.8718037839964219,0.001
12.0,0.0010359210249694171,0.0011515251122821044,0.9821217098980021,0.9821949347659248,0.5010169302982248,0.8470814405268065,0.001
13.0,0.0009450885201571127,0.0011638873317139544,0.9821981128471559,0.9821949347659248,0.5116140490863226,0.8939731962429475,0.0003
14.0,0.0009056489437591683,0.0012246659045205583,0.9821981128471559,0.9821949347659248,0.5190048075958007,0.8805888312290175,0.0003
15.0,0.0008787318487636099,0.001211655544365827,0.982159911372579,0.9823484267075978,0.5242644746438633,0.8848877249139143,0.0003
16.0,0.0008578478082886123,0.0012643030201351514,0.9825419261183481,0.9820414428242518,0.540296276036962,0.8684600503311402,0.0003
17.0,0.0007882976019546875,0.0013112425177300197,0.9831531497115789,0.9823484267075978,0.5564447544680196,0.8680505035808396,8.999999999999999e-05
