epoch,loss,loss_val,train_acc,val_acc,train_roc,val_roc,lr
0.0,0.005092790752652772,0.004621031933427169,0.9814439300608333,0.9821510297482837,0.5039987334070276,0.8616693616693617,0.001
1.0,0.004890216266814494,0.0049214306658291575,0.9819030493170601,0.9821510297482837,0.5021162209862233,0.8163003852659025,0.001
2.0,0.0048184118468647605,0.0046841814732363745,0.9817117496269656,0.9823035850495805,0.5009607319241871,0.8539534229189403,0.001
3.0,0.004723239602565709,0.004515727392247218,0.9817500095649845,0.9823035850495805,0.500980207637972,0.8654981241188138,0.001
4.0,0.004710046799870227,0.004558982144654775,0.9817882695030034,0.9821510297482837,0.5009996833517569,0.8595571699019975,0.001
5.0,0.00460545114468269,0.004457824361691014,0.9815969698129089,0.9821510297482837,0.5009023047828324,0.8751310992690302,0.001
6.0,0.00458353135620675,0.0044694495221854254,0.9815969698129089,0.9821510297482837,0.5009023047828324,0.8729113729113729,0.001
7.0,0.004484578873826761,0.004259322989947986,0.9817500095649845,0.9827612509534707,0.5020383181310837,0.8896655275965621,0.001
8.0,0.00444075448077427,0.004392294741031791,0.9817882695030034,0.9821510297482837,0.5031159043379801,0.8799369661438627,0.001
9.0,0.0044277975194172165,0.004459390735458284,0.9817500095649845,0.9823035850495805,0.49992209714486036,0.8677656436277127,0.001
10.0,0.0043446426198556565,0.004420925862163669,0.9816352297509278,0.9821510297482837,0.5009217804966173,0.8796953452125866,0.001
11.0,0.00412296141769238,0.004319356488784801,0.9818647893790412,0.9823035850495805,0.50315485576555,0.8866970418694556,0.0003
12.0,0.0038818846076491597,0.004362168795808608,0.981941309255079,0.9823035850495805,0.5053100281793431,0.8863425759977483,0.0003
